"Código Cliente","Nome Cliente","Email Cliente","Operação","Stiker","Preco","Data","Dia","Mês","Ano"
"14","Guilherme Ferreira","guilherme.ferreira50@exemplo.com","Compra","SANB11","R$ 25.52","19/08/2023","14/02/1900","57","5157"
"71","Mateus Gomes","mateus.gomes40@exemplo.com","Venda","SANB11","R$ 27.37","19/08/2023","14/02/1900","57","5157"
"4","Rodrigo Pereira","rodrigo.pereira12@exemplo.com","Venda","ABEV3","R$ 13.84","19/08/2023","14/02/1900","57","5157"
"6","Ana Santos","ana.santos99@exemplo.com","Compra","ITUB4","R$ 26.77","19/08/2023","14/02/1900","57","5157"
"24","Rodrigo Lima","rodrigo.lima45@exemplo.com","Venda","BHIA3","R$ 11.11","19/08/2023","14/02/1900","57","5157"
"63","Luis Lima","luis.lima28@exemplo.com","Compra","ABEV3","R$ 12.90","19/08/2023","14/02/1900","57","5157"
"3","Mateus Santos","mateus.santos41@exemplo.com","Venda","ITUB4","R$ 28.31","20/08/2023","14/02/1900","58","5158"
"25","Eduardo Silva","eduardo.silva54@exemplo.com","Compra","ITUB4","R$ 27.82","20/08/2023","14/02/1900","58","5158"
"13","Beatriz Silva","beatriz.silva61@exemplo.com","Compra","BBAS3","R$ 34.55","20/08/2023","14/02/1900","58","5158"
"49","Rafael Rocha","rafael.rocha93@exemplo.com","Venda","ITUB4","R$ 32.64","20/08/2023","14/02/1900","58","5158"
"52","Lucas Costa","lucas.costa80@exemplo.com","Venda","SANB11","R$ 32.28","20/08/2023","14/02/1900","58","5158"
"90","Eduardo Fonseca","eduardo.fonseca58@exemplo.com","Venda","WEGE3","R$ 41.32","21/08/2023","14/02/1900","59","5159"
"52","Lucas Costa","lucas.costa80@exemplo.com","Venda","VALE3","R$ 74.68","21/08/2023","14/02/1900","59","5159"
"23","Isabella Almeida","isabella.almeida63@exemplo.com","Venda","IGTA3","R$ 10.46","21/08/2023","14/02/1900","59","5159"
"85","Julia Santos","julia.santos76@exemplo.com","Compra","CSAN3","R$ 13.66","21/08/2023","14/02/1900","59","5159"
"16","Gabriel Machado","gabriel.machado40@exemplo.com","Venda","RENT3","R$ 62.25","21/08/2023","14/02/1900","59","5159"
"28","Rafael Cardoso","rafael.cardoso85@exemplo.com","Venda","HAPV3","R$ 2.61","21/08/2023","14/02/1900","59","5159"
"2","Isabella Ferreira","isabella.ferreira95@exemplo.com","Venda","RENT3","R$ 47.61","21/08/2023","14/02/1900","59","5159"
"72","Bruno Melo","bruno.melo27@exemplo.com","Venda","BBAS3","R$ 39.66","22/08/2023","14/02/1900","60","5160"
"31","Larissa Souza","larissa.souza29@exemplo.com","Venda","VALE3","R$ 65.14","22/08/2023","14/02/1900","60","5160"
"9","Giovanna Gomes","giovanna.gomes22@exemplo.com","Compra","TAEE4","R$ 11.29","22/08/2023","14/02/1900","60","5160"
"15","Felipe Ribeiro","felipe.ribeiro44@exemplo.com","Compra","IGTA3","R$ 10.43","22/08/2023","14/02/1900","60","5160"
"62","Gabriela Almeida","gabriela.almeida7@exemplo.com","Compra","BBAS3","R$ 35.14","22/08/2023","14/02/1900","60","5160"
"55","Amanda Santos","amanda.santos76@exemplo.com","Venda","LREN3","R$ 20.23","22/08/2023","14/02/1900","60","5160"
"59","Ana Oliveira","ana.oliveira96@exemplo.com","Venda","ITUB4","R$ 26.13","22/08/2023","14/02/1900","60","5160"
"58","Rafael Oliveira","rafael.oliveira88@exemplo.com","Venda","CPFE3","R$ 28.55","22/08/2023","14/02/1900","60","5160"
"21","Camila Pereira","camila.pereira21@exemplo.com","Compra","CPFE3","R$ 31.60","22/08/2023","14/02/1900","60","5160"
"24","Rodrigo Lima","rodrigo.lima45@exemplo.com","Compra","CSAN3","R$ 15.92","22/08/2023","14/02/1900","60","5160"
"64","Camila Souza","camila.souza82@exemplo.com","Compra","BBAS3","R$ 51.70","23/08/2023","14/02/1900","61","5161"
"18","Beatriz Ribeiro","beatriz.ribeiro6@exemplo.com","Compra","BHIA3","R$ 10.00","23/08/2023","14/02/1900","61","5161"
"75","Amanda Almeida","amanda.almeida25@exemplo.com","Compra","BBDC4","R$ 12.81","23/08/2023","14/02/1900","61","5161"
"99","Pedro Lima","pedro.lima14@exemplo.com","Compra","WEGE3","R$ 35.86","23/08/2023","14/02/1900","61","5161"
"28","Rafael Cardoso","rafael.cardoso85@exemplo.com","Venda","ABEV3","R$ 12.61","23/08/2023","14/02/1900","61","5161"
"21","Camila Pereira","camila.pereira21@exemplo.com","Compra","RENT3","R$ 57.97","24/08/2023","14/02/1900","62","5162"
"88","Gabriela Costa","gabriela.costa24@exemplo.com","Venda","BBAS3","R$ 51.90","24/08/2023","14/02/1900","62","5162"
"70","Felipe Silva","felipe.silva52@exemplo.com","Compra","RENT3","R$ 53.87","24/08/2023","14/02/1900","62","5162"
"39","Amanda Rocha","amanda.rocha53@exemplo.com","Venda","MGLU3","R$ 2.96","24/08/2023","14/02/1900","62","5162"
"10","Eduardo Pereira","eduardo.pereira13@exemplo.com","Venda","ABEV3","R$ 14.02","24/08/2023","14/02/1900","62","5162"
"18","Beatriz Ribeiro","beatriz.ribeiro6@exemplo.com","Venda","B3SA3","R$ 11.26","24/08/2023","14/02/1900","62","5162"
"95","Camila Lima","camila.lima44@exemplo.com","Compra","SANB11","R$ 31.28","24/08/2023","14/02/1900","62","5162"
"31","Larissa Souza","larissa.souza29@exemplo.com","Venda","MGLU3","R$ 2.26","24/08/2023","14/02/1900","62","5162"
"76","Ana Carvalho","ana.carvalho5@exemplo.com","Compra","IGTA3","R$ 10.27","25/08/2023","14/02/1900","63","5163"
"49","Rafael Rocha","rafael.rocha93@exemplo.com","Venda","BBDC4","R$ 12.19","25/08/2023","14/02/1900","63","5163"
"71","Mateus Gomes","mateus.gomes40@exemplo.com","Compra","LREN3","R$ 12.30","25/08/2023","14/02/1900","63","5163"
"24","Rodrigo Lima","rodrigo.lima45@exemplo.com","Compra","PETR4","R$ 31.44","26/08/2023","14/02/1900","64","5164"
"36","Clara Pereira","clara.pereira11@exemplo.com","Compra","B3SA3","R$ 12.64","26/08/2023","14/02/1900","64","5164"
"31","Larissa Souza","larissa.souza29@exemplo.com","Compra","ITUB4","R$ 26.13","26/08/2023","14/02/1900","64","5164"
"45","Mateus Silva","mateus.silva8@exemplo.com","Venda","SANB11","R$ 27.22","26/08/2023","14/02/1900","64","5164"
"21","Camila Pereira","camila.pereira21@exemplo.com","Venda","HAPV3","R$ 2.17","26/08/2023","14/02/1900","64","5164"
"5","Bruno Rodrigues","bruno.rodrigues89@exemplo.com","Venda","JBSS3","R$ 20.69","27/08/2023","14/02/1900","65","5165"
"17","Gabriela Costa","gabriela.costa15@exemplo.com","Venda","RENT3","R$ 68.89","27/08/2023","14/02/1900","65","5165"
"44","Leonardo Souza","leonardo.souza93@exemplo.com","Compra","JBSS3","R$ 24.32","27/08/2023","14/02/1900","65","5165"
"18","Beatriz Ribeiro","beatriz.ribeiro6@exemplo.com","Compra","ITUB4","R$ 29.94","27/08/2023","14/02/1900","65","5165"
"99","Pedro Lima","pedro.lima14@exemplo.com","Compra","WEGE3","R$ 34.28","27/08/2023","14/02/1900","65","5165"
"59","Ana Oliveira","ana.oliveira96@exemplo.com","Compra","JBSS3","R$ 23.80","27/08/2023","14/02/1900","65","5165"
"29","Gabriela Pereira","gabriela.pereira44@exemplo.com","Compra","VIVT3","R$ 52.01","27/08/2023","14/02/1900","65","5165"
"82","Amanda Mendes","amanda.mendes49@exemplo.com","Venda","JBSS3","R$ 22.41","28/08/2023","14/02/1900","66","5166"
"57","Clara Pereira","clara.pereira12@exemplo.com","Compra","CSAN3","R$ 19.69","28/08/2023","14/02/1900","66","5166"
"87","Sofia Mendes","sofia.mendes47@exemplo.com","Compra","BBDC4","R$ 14.93","28/08/2023","14/02/1900","66","5166"
"95","Camila Lima","camila.lima44@exemplo.com","Compra","MGLU3","R$ 4.35","28/08/2023","14/02/1900","66","5166"
"81","Clara Costa","clara.costa91@exemplo.com","Venda","WEGE3","R$ 32.44","28/08/2023","14/02/1900","66","5166"
"46","Pedro Silva","pedro.silva50@exemplo.com","Compra","BHIA3","R$ 7.10","28/08/2023","14/02/1900","66","5166"
"70","Felipe Silva","felipe.silva52@exemplo.com","Venda","VIVT3","R$ 41.80","28/08/2023","14/02/1900","66","5166"
"30","Larissa Gomes","larissa.gomes94@exemplo.com","Venda","PETR4","R$ 32.56","28/08/2023","14/02/1900","66","5166"
"32","Gabriel Oliveira","gabriel.oliveira13@exemplo.com","Venda","SANB11","R$ 28.66","28/08/2023","14/02/1900","66","5166"
"20","Felipe Santos","felipe.santos70@exemplo.com","Venda","BBAS3","R$ 54.20","01/09/2023","14/02/1900","70","5170"
"32","Gabriel Oliveira","gabriel.oliveira13@exemplo.com","Venda","WEGE3","R$ 37.81","01/09/2023","14/02/1900","70","5170"
"61","Alice Machado","alice.machado47@exemplo.com","Venda","VALE3","R$ 71.80","01/09/2023","14/02/1900","70","5170"
"66","Mateus Gomes","mateus.gomes98@exemplo.com","Venda","JBSS3","R$ 17.77","01/09/2023","14/02/1900","70","5170"
"6","Ana Santos","ana.santos99@exemplo.com","Compra","VIVT3","R$ 44.27","01/09/2023","14/02/1900","70","5170"
"21","Camila Pereira","camila.pereira21@exemplo.com","Venda","CSAN3","R$ 14.85","01/09/2023","14/02/1900","70","5170"
"13","Beatriz Silva","beatriz.silva61@exemplo.com","Compra","MGLU3","R$ 1.37","02/09/2023","14/02/1900","71","5171"
"70","Felipe Silva","felipe.silva52@exemplo.com","Compra","HAPV3","R$ 2.19","03/09/2023","14/02/1900","72","5172"
"85","Julia Santos","julia.santos76@exemplo.com","Compra","TAEE4","R$ 12.48","03/09/2023","14/02/1900","72","5172"
"26","Gabriela Melo","gabriela.melo17@exemplo.com","Venda","IGTA3","R$ 10.76","03/09/2023","14/02/1900","72","5172"
"18","Beatriz Ribeiro","beatriz.ribeiro6@exemplo.com","Compra","B3SA3","R$ 10.14","03/09/2023","14/02/1900","72","5172"
"97","Laura Rodrigues","laura.rodrigues54@exemplo.com","Compra","VIVT3","R$ 39.52","03/09/2023","14/02/1900","72","5172"
"37","Rodrigo Cardoso","rodrigo.cardoso48@exemplo.com","Compra","B3SA3","R$ 12.11","03/09/2023","14/02/1900","72","5172"
"66","Mateus Gomes","mateus.gomes98@exemplo.com","Venda","HAPV3","R$ 3.32","04/09/2023","14/02/1900","73","5173"
"45","Mateus Silva","mateus.silva8@exemplo.com","Compra","SANB11","R$ 26.03","04/09/2023","14/02/1900","73","5173"
"99","Pedro Lima","pedro.lima14@exemplo.com","Venda","VIVT3","R$ 43.57","04/09/2023","14/02/1900","73","5173"
"84","Gabriel Fonseca","gabriel.fonseca66@exemplo.com","Venda","MGLU3","R$ 1.36","04/09/2023","14/02/1900","73","5173"
"74","Larissa Gomes","larissa.gomes18@exemplo.com","Compra","HAPV3","R$ 3.28","04/09/2023","14/02/1900","73","5173"
"70","Felipe Silva","felipe.silva52@exemplo.com","Compra","ITUB4","R$ 34.23","05/09/2023","14/02/1900","74","5174"
"47","Leonardo Ribeiro","leonardo.ribeiro64@exemplo.com","Compra","TAEE4","R$ 10.91","05/09/2023","14/02/1900","74","5174"
"44","Leonardo Souza","leonardo.souza93@exemplo.com","Compra","ITUB4","R$ 28.65","05/09/2023","14/02/1900","74","5174"
"74","Larissa Gomes","larissa.gomes18@exemplo.com","Compra","LREN3","R$ 18.53","05/09/2023","14/02/1900","74","5174"
"34","Lucas Ribeiro","lucas.ribeiro15@exemplo.com","Compra","ABEV3","R$ 12.62","05/09/2023","14/02/1900","74","5174"
"100","Lucas Cardoso","lucas.cardoso77@exemplo.com","Venda","B3SA3","R$ 12.86","05/09/2023","14/02/1900","74","5174"
"13","Beatriz Silva","beatriz.silva61@exemplo.com","Venda","BBAS3","R$ 44.27","05/09/2023","14/02/1900","74","5174"
"77","Larissa Gomes","larissa.gomes98@exemplo.com","Venda","HAPV3","R$ 4.80","06/09/2023","14/02/1900","75","5175"
"73","Marcos Lima","marcos.lima55@exemplo.com","Compra","BBAS3","R$ 54.36","06/09/2023","14/02/1900","75","5175"
"93","Leonardo Almeida","leonardo.almeida31@exemplo.com","Compra","BHIA3","R$ 18.51","07/09/2023","14/02/1900","76","5176"
"3","Mateus Santos","mateus.santos41@exemplo.com","Compra","CSAN3","R$ 20.55","07/09/2023","14/02/1900","76","5176"
"44","Leonardo Souza","leonardo.souza93@exemplo.com","Compra","LREN3","R$ 15.45","07/09/2023","14/02/1900","76","5176"
"89","Guilherme Silva","guilherme.silva74@exemplo.com","Compra","VIVT3","R$ 40.34","07/09/2023","14/02/1900","76","5176"
"92","Rodrigo Melo","rodrigo.melo72@exemplo.com","Compra","B3SA3","R$ 13.66","07/09/2023","14/02/1900","76","5176"
"55","Amanda Santos","amanda.santos76@exemplo.com","Compra","BBAS3","R$ 53.37","08/09/2023","14/02/1900","77","5177"
"30","Larissa Gomes","larissa.gomes94@exemplo.com","Venda","SANB11","R$ 27.78","08/09/2023","14/02/1900","77","5177"
"37","Rodrigo Cardoso","rodrigo.cardoso48@exemplo.com","Compra","BBDC4","R$ 14.35","08/09/2023","14/02/1900","77","5177"
"6","Ana Santos","ana.santos99@exemplo.com","Compra","BBAS3","R$ 44.93","09/09/2023","14/02/1900","78","5178"
"97","Laura Rodrigues","laura.rodrigues54@exemplo.com","Compra","SANB11","R$ 26.12","09/09/2023","14/02/1900","78","5178"
"32","Gabriel Oliveira","gabriel.oliveira13@exemplo.com","Compra","HAPV3","R$ 5.24","10/09/2023","14/02/1900","79","5179"
"2","Isabella Ferreira","isabella.ferreira95@exemplo.com","Compra","ABEV3","R$ 12.95","10/09/2023","14/02/1900","79","5179"
"72","Bruno Melo","bruno.melo27@exemplo.com","Compra","SANB11","R$ 31.76","10/09/2023","14/02/1900","79","5179"
"22","Luiza Costa","luiza.costa78@exemplo.com","Venda","VALE3","R$ 64.53","10/09/2023","14/02/1900","79","5179"
"72","Bruno Melo","bruno.melo27@exemplo.com","Venda","CSAN3","R$ 13.15","11/09/2023","14/02/1900","80","5180"
"10","Eduardo Pereira","eduardo.pereira13@exemplo.com","Compra","PETR4","R$ 19.60","11/09/2023","14/02/1900","80","5180"
"37","Rodrigo Cardoso","rodrigo.cardoso48@exemplo.com","Compra","RENT3","R$ 59.63","11/09/2023","14/02/1900","80","5180"
"75","Amanda Almeida","amanda.almeida25@exemplo.com","Compra","CPFE3","R$ 28.14","11/09/2023","14/02/1900","80","5180"
"17","Gabriela Costa","gabriela.costa15@exemplo.com","Compra","JBSS3","R$ 24.86","11/09/2023","14/02/1900","80","5180"
"60","Marcos Costa","marcos.costa57@exemplo.com","Venda","ABEV3","R$ 12.55","11/09/2023","14/02/1900","80","5180"
"45","Mateus Silva","mateus.silva8@exemplo.com","Venda","VIVT3","R$ 51.69","11/09/2023","14/02/1900","80","5180"
"89","Guilherme Silva","guilherme.silva74@exemplo.com","Venda","SANB11","R$ 29.10","12/09/2023","14/02/1900","81","5181"
"29","Gabriela Pereira","gabriela.pereira44@exemplo.com","Compra","HAPV3","R$ 4.33","12/09/2023","14/02/1900","81","5181"
"87","Sofia Mendes","sofia.mendes47@exemplo.com","Venda","HAPV3","R$ 2.07","12/09/2023","14/02/1900","81","5181"
"71","Mateus Gomes","mateus.gomes40@exemplo.com","Venda","CPFE3","R$ 32.65","12/09/2023","14/02/1900","81","5181"
"22","Luiza Costa","luiza.costa78@exemplo.com","Venda","VIVT3","R$ 55.69","12/09/2023","14/02/1900","81","5181"
"57","Clara Pereira","clara.pereira12@exemplo.com","Compra","BBAS3","R$ 35.57","12/09/2023","14/02/1900","81","5181"
"70","Felipe Silva","felipe.silva52@exemplo.com","Venda","BBDC4","R$ 15.91","12/09/2023","14/02/1900","81","5181"
"1","Leonardo Ferreira","leonardo.ferreira67@exemplo.com","Venda","TAEE4","R$ 11.66","12/09/2023","14/02/1900","81","5181"
"74","Larissa Gomes","larissa.gomes18@exemplo.com","Venda","HAPV3","R$ 4.83","12/09/2023","14/02/1900","81","5181"
"38","Luiza Souza","luiza.souza53@exemplo.com","Venda","PETR4","R$ 18.52","13/09/2023","14/02/1900","82","5182"
"6","Ana Santos","ana.santos99@exemplo.com","Compra","JBSS3","R$ 19.50","13/09/2023","14/02/1900","82","5182"
"56","Julia Martins","julia.martins14@exemplo.com","Compra","BBDC4","R$ 14.17","13/09/2023","14/02/1900","82","5182"
"21","Camila Pereira","camila.pereira21@exemplo.com","Venda","ITUB4","R$ 25.39","13/09/2023","14/02/1900","82","5182"
"20","Felipe Santos","felipe.santos70@exemplo.com","Venda","BBAS3","R$ 46.82","13/09/2023","14/02/1900","82","5182"
"19","Sofia Melo","sofia.melo10@exemplo.com","Venda","VIVT3","R$ 49.07","13/09/2023","14/02/1900","82","5182"
"82","Amanda Mendes","amanda.mendes49@exemplo.com","Venda","VALE3","R$ 72.01","13/09/2023","14/02/1900","82","5182"
"93","Leonardo Almeida","leonardo.almeida31@exemplo.com","Compra","LREN3","R$ 21.69","13/09/2023","14/02/1900","82","5182"
"79","Larissa Carvalho","larissa.carvalho96@exemplo.com","Compra","WEGE3","R$ 39.88","13/09/2023","14/02/1900","82","5182"
"43","Luis Rocha","luis.rocha1@exemplo.com","Compra","IGTA3","R$ 10.63","13/09/2023","14/02/1900","82","5182"
"30","Larissa Gomes","larissa.gomes94@exemplo.com","Venda","B3SA3","R$ 13.00","14/09/2023","14/02/1900","83","5183"
"55","Amanda Santos","amanda.santos76@exemplo.com","Compra","TAEE4","R$ 12.60","14/09/2023","14/02/1900","83","5183"
"22","Luiza Costa","luiza.costa78@exemplo.com","Compra","HAPV3","R$ 2.59","14/09/2023","14/02/1900","83","5183"
"9","Giovanna Gomes","giovanna.gomes22@exemplo.com","Venda","TAEE4","R$ 11.01","14/09/2023","14/02/1900","83","5183"
"42","Clara Pereira","clara.pereira30@exemplo.com","Compra","TAEE4","R$ 12.31","14/09/2023","14/02/1900","83","5183"
"32","Gabriel Oliveira","gabriel.oliveira13@exemplo.com","Compra","IGTA3","R$ 10.16","14/09/2023","14/02/1900","83","5183"
"76","Ana Carvalho","ana.carvalho5@exemplo.com","Compra","LREN3","R$ 13.23","15/09/2023","14/02/1900","84","5184"
"40","Gabriela Pereira","gabriela.pereira87@exemplo.com","Venda","B3SA3","R$ 12.84","15/09/2023","14/02/1900","84","5184"
"90","Eduardo Fonseca","eduardo.fonseca58@exemplo.com","Venda","BHIA3","R$ 9.52","15/09/2023","14/02/1900","84","5184"
"58","Rafael Oliveira","rafael.oliveira88@exemplo.com","Compra","LREN3","R$ 20.35","15/09/2023","14/02/1900","84","5184"
"36","Clara Pereira","clara.pereira11@exemplo.com","Venda","BBAS3","R$ 58.54","15/09/2023","14/02/1900","84","5184"
"54","Gustavo Santos","gustavo.santos79@exemplo.com","Compra","BHIA3","R$ 9.29","15/09/2023","14/02/1900","84","5184"
"12","Giovanna Rocha","giovanna.rocha93@exemplo.com","Compra","RENT3","R$ 51.50","15/09/2023","14/02/1900","84","5184"
"5","Bruno Rodrigues","bruno.rodrigues89@exemplo.com","Venda","MGLU3","R$ 4.36","15/09/2023","14/02/1900","84","5184"
"28","Rafael Cardoso","rafael.cardoso85@exemplo.com","Compra","WEGE3","R$ 37.14","15/09/2023","14/02/1900","84","5184"
"11","Gustavo Costa","gustavo.costa83@exemplo.com","Compra","WEGE3","R$ 31.58","16/09/2023","14/02/1900","85","5185"
"23","Isabella Almeida","isabella.almeida63@exemplo.com","Venda","B3SA3","R$ 10.68","16/09/2023","14/02/1900","85","5185"
"44","Leonardo Souza","leonardo.souza93@exemplo.com","Venda","BBDC4","R$ 13.66","16/09/2023","14/02/1900","85","5185"
"82","Amanda Mendes","amanda.mendes49@exemplo.com","Venda","PETR4","R$ 32.27","17/09/2023","14/02/1900","86","5186"
"14","Guilherme Ferreira","guilherme.ferreira50@exemplo.com","Compra","PETR4","R$ 42.86","17/09/2023","14/02/1900","86","5186"
"23","Isabella Almeida","isabella.almeida63@exemplo.com","Venda","IGTA3","R$ 10.56","17/09/2023","14/02/1900","86","5186"
"33","Gustavo Souza","gustavo.souza88@exemplo.com","Compra","HAPV3","R$ 4.54","17/09/2023","14/02/1900","86","5186"
"34","Lucas Ribeiro","lucas.ribeiro15@exemplo.com","Venda","ITUB4","R$ 22.06","17/09/2023","14/02/1900","86","5186"
"8","Laura Lima","laura.lima68@exemplo.com","Venda","LREN3","R$ 16.38","17/09/2023","14/02/1900","86","5186"
"55","Amanda Santos","amanda.santos76@exemplo.com","Venda","VALE3","R$ 77.94","17/09/2023","14/02/1900","86","5186"
"74","Larissa Gomes","larissa.gomes18@exemplo.com","Compra","HAPV3","R$ 3.70","17/09/2023","14/02/1900","86","5186"
"11","Gustavo Costa","gustavo.costa83@exemplo.com","Venda","ITUB4","R$ 23.17","18/09/2023","14/02/1900","87","5187"
"5","Bruno Rodrigues","bruno.rodrigues89@exemplo.com","Venda","VIVT3","R$ 55.15","18/09/2023","14/02/1900","87","5187"
"77","Larissa Gomes","larissa.gomes98@exemplo.com","Venda","CSAN3","R$ 16.77","18/09/2023","14/02/1900","87","5187"
"47","Leonardo Ribeiro","leonardo.ribeiro64@exemplo.com","Compra","MGLU3","R$ 3.60","18/09/2023","14/02/1900","87","5187"
"99","Pedro Lima","pedro.lima14@exemplo.com","Compra","WEGE3","R$ 37.34","18/09/2023","14/02/1900","87","5187"
"32","Gabriel Oliveira","gabriel.oliveira13@exemplo.com","Venda","CSAN3","R$ 15.62","18/09/2023","14/02/1900","87","5187"
"53","Giovanna Pereira","giovanna.pereira73@exemplo.com","Compra","HAPV3","R$ 5.41","18/09/2023","14/02/1900","87","5187"
"34","Lucas Ribeiro","lucas.ribeiro15@exemplo.com","Venda","PETR4","R$ 39.19","18/09/2023","14/02/1900","87","5187"
"7","Marcos Rocha","marcos.rocha41@exemplo.com","Venda","PETR4","R$ 21.90","19/09/2023","14/02/1900","88","5188"
"54","Gustavo Santos","gustavo.santos79@exemplo.com","Venda","BHIA3","R$ 14.44","19/09/2023","14/02/1900","88","5188"
"43","Luis Rocha","luis.rocha1@exemplo.com","Compra","HAPV3","R$ 2.83","19/09/2023","14/02/1900","88","5188"
"84","Gabriel Fonseca","gabriel.fonseca66@exemplo.com","Venda","HAPV3","R$ 5.30","19/09/2023","14/02/1900","88","5188"
"69","Laura Lima","laura.lima25@exemplo.com","Venda","CPFE3","R$ 34.61","19/09/2023","14/02/1900","88","5188"
"31","Larissa Souza","larissa.souza29@exemplo.com","Venda","RENT3","R$ 47.73","19/09/2023","14/02/1900","88","5188"
"3","Mateus Santos","mateus.santos41@exemplo.com","Venda","WEGE3","R$ 34.47","19/09/2023","14/02/1900","88","5188"
"78","Gabriela Mendes","gabriela.mendes90@exemplo.com","Compra","BBDC4","R$ 11.78","20/09/2023","14/02/1900","89","5189"
